game,round,col,row,n,category,clue,answer
6284,2,5,1,51,Colorful Shakespeare,"In Sonnet 17, Shakespeare Fears That His Writings Might Turn To This Color With Age & 'Be Scorn'D Like Old Men Of Less Truth'",Yellow
6284,2,5,2,52,Colorful Shakespeare,"Pretending To Dissuade Othello From Jealousy, He Calls The Emotion 'The Green-Eyed Monster'",Iago
6284,2,5,3,53,Colorful Shakespeare,'Tellest Thou Me Of Black And Blue?' Says Falstaff In This Comedy; 'I Was Beaten Myself Into All The Colors Of The Rainbow',The Merry Wives Of Windsor
6284,2,5,4,54,Colorful Shakespeare,"At The End Of A Major Battle In This Play, The Future Henry VII Declares, 'We Will Unite The White Rose And The Red'",Richard III
6284,2,5,5,55,Colorful Shakespeare,"This Doomed, Sarcastic Friend Of Romeo's Insists, 'I Am The Very Pink Of Courtesy'",Mercutio
6284,2,6,1,31,Film In The Blank,The Making Of A Rock Journalist: 'Almost ____',Famous
6284,2,6,2,32,Film In The Blank,Geena & Susan Played Them: '____ & ____',Thelma & Louise
6284,2,6,3,33,Film In The Blank,'DR. Strangelove Or: How I Learned To Stop Worrying And ____ ____ ____',Love The Bomb
6284,2,6,4,34,Film In The Blank,'The Englishman Who Went Up A Hill But ____ ____ ____ ____',Came Down A Mountain
6284,2,6,5,35,Film In The Blank,From 2004: 'Eternal ____ ____ ____ ____ ____',Sunshine Of The Spotless Mind
6284,3,1,1,61,Americana,"John & Priscilla Alden Lie In The Usa's Oldest Maintained Cemetery, Which Like A Poem About The Couple, Is Named For This Person",Myles Standish
6285,1,1,1,26,It Happened In May,This Nevada City Was Founded In May 1905 On 110 Acres That Would Eventually Become The City's Downtown,Las Vegas
6285,1,1,2,27,It Happened In May,"Joan Of Arc Lifted The Siege Of Orleans In May 1429, Turning The Tide In This Long Conflict",The Hundred Years' War
6285,1,1,3,28,It Happened In May,"These Criminals Known For Robbery & Violence Were Shot Dead On May 23, 1934",Bonnie And Clyde
6285,1,1,4,29,It Happened In May,"Father Of The Famous Quaker, Admiral William Penn Failed To Take Hispaniola From The Spanish In April Of 1655, But Did Capture This Island In May",Jamaica
6285,1,1,5,30,It Happened In May,"This Chemist Was Guillotined In May 1794; Legend Has It That The Judge Said, 'The Republic Has No Need Of Geniuses'",Lavoisier
6285,1,2,1,12,Idioms Around The House,"If You Are Being 'Called On' This Floor Covering, You Are Being Reprimanded",The Carpet
6285,1,2,2,21,Idioms Around The House,Accusing Someone Of A Failing That You Also Have? That's This Expression That Mentions 2 Pieces Of Cookware,The Pot Calling The Kettle Black
6285,1,2,3,22,Idioms Around The House,Temporarily Staying In A Series Of Other People's Homes With Makeshift Sleeping Arrangements Is Doing This--Hang Ten!,Couch Surf (Or Bed Surfing)
6285,1,2,4,23,Idioms Around The House,'The Hand That' Does This 'Rules The World',Rock The Cradle
6285,1,2,5,24,Idioms Around The House,Tertullian's Proverb 'De Calcaria In Carbonarium' Is Said To Be The Source Of This Phrase For Going From Bad To Worse,Out Of The Frying Pan And Into The Fire
6285,1,3,1,4,Saturday Night Live Alumni,"In 2017 He Received An Honorary Doctorate & Delivered The Commencement Address At His Alma Mater, Usc",Will Ferrell
6285,1,3,2,6,Saturday Night Live Alumni,"On Receiving The Mark Twain Prize For Humor, She Thanked Sarah Palin: 'MY...Resemblance & Her Crazy Voice Are The 2 Luckiest Things'",Tina Fey
6285,1,3,3,8,Saturday Night Live Alumni,She's Given Voice To Characters In 'The Emoji Movie' & 'The Nut Job',(Maya) Rudolph
6285,1,3,4,9,Saturday Night Live Alumni,'The Tonight Show Starring Jimmy Fallon' Leads Into 'Late Night With' This Fellow Alumnus,Seth Meyers
6285,1,3,5,10,Saturday Night Live Alumni,He Plays Hitman & Wannabe Actor Barry Berkman On Hbo,Bill Hader
6285,1,4,1,11,Game Of Thorns,"In Some Legends, This Sorcerer Teaches The Lady Of The Lake Magic & She Uses It To Imprison Him In An Enchanted Thorn Bush",Merlin
6285,1,4,2,13,Game Of Thorns,The Crown-Of-Thorns Species Of This Marine Creature Is Multi-Armed & Dangerous To Coral Reefs,A Starfish
6285,1,4,3,14,Game Of Thorns,A Thwarted Love Affair Between A Catholic Priest & A Young Woman In Australia Is At The Heart Of This 1977 Bestseller,The Thorn Birds
6285,1,4,4,15,Game Of Thorns,"The Name Of This Large, Spiny Rodent Comes From The Latin For 'Thorn Pig'",A Porcupine
6285,1,4,5,25,Game Of Thorns,Ebtg Is Short For This Band Formed By Ben Watt & Tracey Thorn In 1982,Everything But The Girl
6285,1,5,1,1,Time For Gym,"Treadmill Users, Subtract Your Age From 200 To Get Your Maximum Heart Rate That's Measured In Bpm, Short For This",Beats Per Minute
6285,1,5,2,2,Time For Gym,"Let's Blast Those Biceps! With Your Muscles Fully Stretched, Resistance Will Be Greater As You Rise Using A Band To Do These",Bicep Curls
6285,1,5,3,3,Time For Gym,"Proverbially, You Do It To 'The Numbers'; Physically, You Do It To Your Abs, On Your Back With Your Knees Bent & Feet Flat","Crunches, Or Crunch"
6285,1,5,4,5,Time For Gym,Some Advice For This 4-Letter Class--Don't Stand On The Bike Pedals With A Vertical Spine; It Reduces Power & Is Bad On Your Knees,Spin Class
6285,1,5,5,7,Time For Gym,One Dictionary Meaning Is 'To Be Stationed So As To Provide Safety Assistance'; Would You Do It For Me As I Bench 550?,Spot
6285,1,6,1,16,Canadiana,"Each Fall In The Arctic, A Herd Of These Deer--As Many As 250,000--Travels South To Feed In Forested Regions",Caribou
6285,1,6,2,17,Canadiana,Some Say The Name Of This Beloved Dish Is From Quebecois Slang For A Mess,Poutine
6285,1,6,3,18,Canadiana,"25,000 Volunteers Helped Out With The 2010 Winter Olympics Hosted By This Western City",Vancouver
6285,1,6,4,19,Canadiana,This Prairie Province That Borders Montana Is The Only One With No Natural Features Defining Its Boundaries,Saskatchewan
6285,1,6,5,20,Canadiana,In 1497 Newfoundland & Labrador Were Claimed For England By This Italian-Born Explorer,John Cabot (Or Giovanni Caboto)
6285,2,1,1,47,A Place On The Lake,It's The Most Populous City On Lake Michigan,Chicago
6285,2,1,2,48,A Place On The Lake,The Second-Largest City In Tanzania Is The Port Of Mwanza On This African Lake,Victoria
6285,2,1,3,51,A Place On The Lake,"This Spa Town, A Big Name In Bottled Water, Is On The French Shore Of Lake Geneva",Evian
6285,2,1,4,52,A Place On The Lake,Abu Simbel Is On The Shore Of This Body Of Water That Didn't Exist Before 1970,Lake Nasser
6285,2,1,5,53,A Place On The Lake,"Come Visit Goryachinsk, Located On The Shore Of This Oldest & Deepest Freshwater Lake",Lake Baikal
6285,2,2,1,49,Non-Political Presidents,"In 2019 Randi Weingarten, PreS. Of This Union, Aft For Short, Joined L.A. Educators On The Picket Line",The American Federation Of Teachers
6285,2,2,2,50,Non-Political Presidents,"After Resigning As President Of The American Red Cross, She Founded The National First Aid Society",Clara Barton
6285,2,2,3,54,Non-Political Presidents,"In 2019, After More Than 6 Years In The Post, Jim Yong Kim Withdrew As President Of This International Lending Organization",The World Bank
6285,2,2,4,56,Non-Political Presidents,This Author & First President Of The National Organization For Women Is Seen Here On The 50th Anniversary Of The 19th Amendment,(Betty) Friedan
6285,2,2,5,55,Non-Political Presidents,In 1892 He Founded The Sierra Club & Served As Its First President,John Muir
6285,2,3,1,35,Poets & Poetry,"He Began A Poem, 'I Celebrate Myself, And Sing Myself'",(Walt) Whitman
6285,2,3,2,36,Poets & Poetry,"A Poem About These Title Insects 'In The Garden' Says, 'Here Come Real Stars To Fill The Upper Skies'",Fireflies
6285,2,3,3,37,Poets & Poetry,'The Burial Of The Dead' Is The First Of 5 Sections That Make Up This T.S. Eliot Poem,'The Waste Land'
6285,2,3,4,38,Poets & Poetry,Completes The Line By Stevie Smith: 'I Was Much Further Out That You Thought And Not Waving But' This,Drowning
6285,2,3,5,43,Poets & Poetry,"Struck By The Appearance Of His Cousin In A Spangled Mourning Dress, He Wrote, 'She Walks In Beauty, Like The Night'",Lord Byron
6285,2,4,1,31,The More 'C'ommon Word,Masticate: This 4-Letter Action,Chew
6285,2,4,2,39,The More 'C'ommon Word,"Cudgel: A Short, Heavy One Of These",A Club
6285,2,4,3,40,The More 'C'ommon Word,"Nubilous: Literally, This",Cloudy
6285,2,4,4,41,The More 'C'ommon Word,Ectothermic,Cold-Blooded
6285,2,4,5,42,The More 'C'ommon Word,Parturition: This 10-Letter Word,Childbirth
6285,2,5,1,32,Let's Put On A Musical,We'll Need A Lot Of People In The Company To Get A Rousing Performance Of 'Masquerade' From This Andrew Lloyd Webber Show,The Phantom Of The Opera
6285,2,5,2,46,Let's Put On A Musical,"Okay, So Val, Who Sings 'Dance: Ten; Looks: Three' In This Musical, Should Definitely Be A Hoofer",A Chorus Line
6285,2,5,3,34,Let's Put On A Musical,"Sets We're Going To Need For 'Carrie': The White Home, The Pig Farm & This Festive Event Where Things Get Bloody At The End",The Prom
6285,2,5,4,33,Let's Put On A Musical,"'Kismet' Is Set In This World Capital, So We'll Need People To Play Mosque Worshippers",Baghdad
6285,2,5,5,45,Let's Put On A Musical,"Hire Some Bagpipers! Like Tommy Who Loves His Fiona, We Shall Return To This Musical",Brigadoon
6285,2,6,1,44,TicK...TicK...Boom!,A Precision-Guided Bomb With Controls That Direct Its Fall Is This 'Clever' Type,A Smart Missile (Or A Smart Bomb)
6285,2,6,5,57,TicK...TicK...Boom!,Water Pressure Causes These Antisubmarine Weapons To Explode At A Preselected Distance Below The Surface,A Depth Charge
6285,3,1,1,58,American Women,In 2006 Arizona State University Renamed Its College Of Law In Honor Of This History-Making Woman & Longtime Arizona Resident,Sandra Day O'connor
6286,1,1,1,1,Recent Politics,"Tv Ratings Went Through The Roof On FeB. 27, 2019 When This Attorney Testified Before The House Oversight Committee",Michael Cohen
6286,1,1,2,2,Recent Politics,"3 Years After This Ohioan's Days As House Speaker Ended, He Backed A Marijuana Startup Going Public In Canada In 2018",John Boehner
6286,1,1,3,3,Recent Politics,A New Contest Was Ordered In 2019 Due To Election Fraud In The 9th Congressional District In This Southern State,North Carolina
6286,1,1,4,4,Recent Politics,In FeB. 2019 This N.J. Democratic SeN. Announced For PreS. & Hoped To 'Channel Our Common Pain Back Into Our Common Purpose',Cory Booker
6286,1,1,5,5,Recent Politics,In FeB. 2019 This Gop Ex-Massachusetts GoV. Announced For PreS. & Urged 'People Of Good Will To Take A Stand & Plant A Flag',William Weld
6286,1,2,1,6,More Than 1 Meaning,"You Can Invest In Shares Of It, Or You Can Use The Beef Or Chicken Type To Make Soup",Stock
6286,1,2,2,7,More Than 1 Meaning,"To Emerge From An Egg, Or An Opening Or Door On An Aircraft",Hatch
6286,1,2,3,8,More Than 1 Meaning,"Happening Now, Or The Motion Of The Ocean",A Current
6286,1,2,4,9,More Than 1 Meaning,"It Can Mean To Grow Or Sprout Like A Plant, Or To Engage In Passive Activity Like Kicking Back & Watching Tv",Vegetate
6286,1,2,5,10,More Than 1 Meaning,"It's The Answer To A Problem, Or A Homogenous Liquid That's A Mixture Of 2 Or More Substances",A Solution
6286,1,3,1,25,Food Stuff,One Of Cracker Barrel's Fancy Fixin's Is Country Fried (Not Chicken Fried) This,Steak
6286,1,3,2,24,Food Stuff,You Don't Need Your Oven To Make This Appetizer--A Lime Juice Marinade Does The Cooking,Ceviche
6286,1,3,3,23,Food Stuff,"On This 5-Letter Diet, You Eat Like Our Ancient Ancestors--More Nuts, Less Wheat",The Paleo Diet
6286,1,3,4,26,Food Stuff,"In The Cuisine Of This Country Of More Than 100 Million, Injera Is The Bread & The Dipping Spoon All In One",Ethiopia
6286,1,3,5,27,Food Stuff,The Morel Is Minnesota's State One Of These,A Mushroom
6286,1,4,1,18,Geographic Sevens,Current Name Of An Organization Leading Industrial Nations Founded In 1975,The G7
6286,1,4,2,17,Geographic Sevens,"Belgium, Norway & 5 Other Nations All Border This Arm Of The Atlantic",The North Sea
6286,1,4,3,16,Geographic Sevens,In 1991 Slovenia Became The First Of 7 Independent Nations That Would Emerge From This Former Federation,Yugoslavia
6286,1,4,4,19,Geographic Sevens,Ajman & Sharjah Are 2 Of The Smaller Of Its Constituent 7 Emirates,The United Arab Emirates
6286,1,4,5,20,Geographic Sevens,'Stan' Comes From A Word Meaning Place & This Place Is Alphabetically Last Of The World's 7 'Stan' Countries,Uzbekistan
6286,1,5,1,11,As Described In The Patent,1947: 'Helical Spring Toy Which Will Walk On A...Set Of StepS... WithouT...External Force Beyond The Starting Force,A Slinky
6286,1,5,2,12,As Described In The Patent,1953: 'Machines For Smoothing And Renewing The Surface Of The Ice In A Skating Rink',A Zamboni
6286,1,5,3,13,As Described In The Patent,"1866: 'The Arrangement Of 2 Wheels, The One Directly In Front Of The Other, Combined With A Mechanism For Driving The Wheels'",A Bicycle
6286,1,5,4,14,As Described In The Patent,1946: 'Propulsion Aircraft Systems In Which Thrust Is Developed BY...The Expulsion Of A Stream Of Gas Through A Nozzle',A Jet Engine
6286,1,5,5,15,As Described In The Patent,1893: 'Automatically Engaging Or Disengaging An Entire Series Of Clasps By A Single Continuous Movement',A Zipper
6286,1,6,1,30,Teachers In Song,This Hard-Rocking Group 'Got It BaD. Got It BaD. Got It Bad'. They're 'Hot For Teacher',Van Halen
6286,1,6,2,22,Teachers In Song,A 'Young Teacher' In This Song From The Police Has To Endure 'Strong Words In The Staffroom','Don't Stand So Close To Me'
6286,1,6,3,21,Teachers In Song,This Rapper Shows Little Respect In 'My Name IS...' Where 'My English Teacher Wanted To Flunk Me In Junior High',Eminem
6286,1,6,4,29,Teachers In Song,"In The Classic Song 'School's Out', This Man Mentions 'No More Teacher's Dirty Looks'",Alice Cooper
6286,1,6,5,28,Teachers In Song,'The Teacher Don't Know About How To Deal With The Student Body' Is From This Duo's 1984 Hit 'Adult Education',Hall And Oates
6286,2,1,1,41,Ancient Battles,"This Man Defeated Vercingetorix At The 52 B.C. Battle Of Alesia, & Gaul Was Rome's",Julius Caesar
6286,2,1,2,43,Ancient Battles,"At The Decisive 331 B.C. Battle Of Gaugamela, Alexander The Great's Phalanxes Opened Ranks To Let These Wheeled Persian Weapons Pass Through, Then Wipe Them Out",Chariots
6286,2,1,3,42,Ancient Battles,"Horses Were Terrified Of These War Beasts, Which Routed Roman Cavalry At The 280 B.C. Battle Of Heraclea",Elephants
6286,2,1,4,44,Ancient Battles,"Cleopatra's Galleys Fled At The Battle Of Actium, A Victory For This Soon-To-Be Emperor's Fleet",Octavian
6286,2,1,5,45,Ancient Battles,"Muwatallis, Not Uriah, Led These People Against The Egyptians In The 1274 B.C. Battle Of Kadesh",The Hittites
6286,2,2,1,52,Classic Foreign Films,'Fist Of Fury' & 'The Way Of The Dragon' Are 2 Movies Starring This Late Legend,Bruce Lee
6286,2,2,2,33,Classic Foreign Films,"A Razor Slashes An Eyeball In The Avant-Garde Film 'Un Chien Andalou', A Co-Production Of Luis Bunuel & This Surrealist",Dalã­
6286,2,2,3,31,Classic Foreign Films,The 1989 Action Film 'The Killer' Was A Thrill Ride From This Hong Kong Director,John Woo
6286,2,2,4,32,Classic Foreign Films,"In Bergman's 'The Seventh Seal', A Disillusioned Knight Plays A Game Of Chess With This Opponent","The Grim Reaper, Or Death"
6286,2,2,5,34,Classic Foreign Films,Catherine Deneuve Starred In 'The Umbrellas Of' This Place,Cherbourg
6286,2,3,3,35,Women Authors,Most Of The Known Works Of This Ancient Greek Poet Are Fragments; Her 28-Line 'Ode To Aphrodite' Is An Exception,Sappho
6286,2,3,4,36,Women Authors,How About Those Gilbert Sisters--Memoirist Elizabeth & This Author Of Kids' Books Like 'Heaven Is Paved With Oreos',Catherine Murdock
6286,2,4,1,51,Studying For The Test,Your Score On This Test Is Your Mental Age Divided By Your Chronological Age Times 100,An Iq Test
6286,2,4,2,48,Studying For The Test,Between 1951 & 1992 There Were 928 Nuclear Explosive Tests At The Test Site In This State,Nevada
6286,2,4,3,47,Studying For The Test,A Detectable Increase In Human Chorionic Gonadotropin Is The Key Indicator In This Test With 2 Possible Results,A Pregnancy Test
6286,2,4,4,46,Studying For The Test,You Can Take This Test At TheinkbloT.com But You'll Get A Joke Analysis About Your Personality,A Rorschach Test
6286,2,4,5,49,Studying For The Test,This Bogus 'Test' Many Had To Take Starting Around 1890 Was Designed To Make It Impossible For African Americans To Vote,A Literacy Test
6286,2,5,1,40,Add Some Consonants,Numbered Explanatory Comment At A Page's Bottom: Oooe,A Footnote
6286,2,5,2,39,Add Some Consonants,Mph Indicator: Eeoee,Speedometer
6286,2,5,3,38,Add Some Consonants,A John Lennon Classic: Iaie,'Imagine'
6286,2,5,4,37,Add Some Consonants,A Portable Musical Instrument: Aoio,An Accordion
6286,2,5,5,50,Add Some Consonants,Old Macdonald Had This Point In A Planet's Orbit When It's Nearest To The Sun: Eieio,Perihelion
6286,2,6,1,57,"Math, Teachers",It's The Number Of Distinct Digits That Are Used To Represent Numbers In A Particular Number System; You Probably Use 10,The Base
6286,2,6,2,56,"Math, Teachers",The Equation A(B + C) = Ab + Ac Shows That Multiplication Is This With Respect To Addition,Distributive
6286,2,6,3,55,"Math, Teachers","Math-Minded Cows Might Graze Over This, The Set Of All The Possible Values That A Function Can Take",The Range
6286,2,6,4,54,"Math, Teachers",This Type Of Conic Section Is An Open Curve With 2 Branches,A Hyperbola
6286,2,6,5,53,"Math, Teachers","To Describe The Position Of A Point In Two Dimensions, You Can Use The Distance From An Origin Point & The Angle From An Axis, Which Are These Paired Coordinates With A Chilly Name",Polar Coordinates
6286,3,1,1,58,Russian Composers,"A 1913 Piece By Him Was Conceived Of As The Symphonic Equivalent Of A Pagan Ritual, To Be Titled 'Great Sacrifice'",Igor Stravinsky
6287,1,1,1,5,The Accessorized Teacher,Your Movado One Lets You Know It's Only 7 Hours Until The 3: 30 Bell,A Watch
6287,1,1,2,1,The Accessorized Teacher,This Accessory Is Placed Between The 3rd & 4th Shirt Buttons & Prevents The Look Seen Here,A Tie Clip
6287,1,1,3,2,The Accessorized Teacher,The First Amendment Center Says Public School Teachers May Wear Non-Obtrusive Religious Jewelry Such As A Cross Or This; L'chaim!,A Star Of David
6287,1,1,4,3,The Accessorized Teacher,In 2015 Turkey's Supreme Court Ruled That Male Teachers May Wear These In Class; Simple Studs Are Probably Best,Earrings
6287,1,1,5,4,The Accessorized Teacher,Say You Love Learning With A Pair Of These Showing Books; George H.W. Bush Wore Some To Honor His Wife's Literacy Activism,Socks
6287,1,2,1,9,Crossword Clues 'L',"A Go-Between, Or A Relationship That Could Be 'Dangerous'(7)",A Liaison
6287,1,2,2,7,Crossword Clues 'L',Potato Pancake(5),A Latke
6287,1,2,3,6,Crossword Clues 'L',Sane Or Easily Understood (5),Lucid
6287,1,2,4,8,Crossword Clues 'L',Fungi & Algae Combo(6),Lichen
6287,1,2,5,10,Crossword Clues 'L',A Pale Purple(8),Lavender
6287,1,3,1,19,Dancing Back To Disco,"The Village People Knew 'There's A Place You Can GO...When You're Short On Your Dough'; Hey, It's 'Fun To Stay' Here!",At The Ymca
6287,1,3,2,20,Dancing Back To Disco,"Donna Summer Sang, 'Lookin' For Some' This Title 'Baby This Evenin', I Need Some' This Title 'Baby Tonight'",'Hot Stuff'
6287,1,3,3,21,Dancing Back To Disco,The Complete Lyrics Of Van Mccoy's Song That Had Dancers On Their Feet: 'Do It!' & This 3-Word Phrase,Do The Hustle
6287,1,3,4,22,Dancing Back To Disco,"An Anthem For Many, This Classic Disco Tune Begins, 'At First I Was Afraid, I Was Petrified'",'I Will Survive'
6287,1,3,5,23,Dancing Back To Disco,"Hitting Some Really High Notes From DeC. 1977 To 1979, This Trio Had 6 Straight NO. 1 Hits, Including 'Tragedy'",The Bee Gees
6287,1,4,1,28,Plants & Flowers,We're Itching To Tell You That This Toxic Plant Shares Its Name With A Batman Villain,Poison Ivy
6287,1,4,2,29,Plants & Flowers,"In Addition To The Insect In Its Name, This Plant Also Eats Spiders & Crickets",A Venus Flytrap
6287,1,4,3,14,Plants & Flowers,It's Handy To Have One Of These Plants Right In Your Kitchen For Soup & Pasta,Basil
6287,1,4,4,13,Plants & Flowers,"Crane Flower Is Another Name For This Avian Flower Popular In Hawaii, California & Florida",A Bird-Of-Paradise
6287,1,4,5,30,Plants & Flowers,This Flower With Sword-Shaped Leaves Gets Its Name From The Latin For 'Small Sword',A Gladiola
6287,1,5,1,11,Text,"Sent In December 1992, The First Text Message Was Just These 2 Seasonally Appropriate Words",Merry Christmas
6287,1,5,2,12,Text,"In 2019 Massachusetts Introduced A New Service Allowing Those In Need Of Help To Text, Not Call, This Number",911
6287,1,5,3,15,Text,"Under Sharia Law, A Man Can Do This To His Wife By Notifying Her 3 Times; In 2009 A Saudi Man Made News By Doing So Via Text",Divorce
6287,1,5,4,16,Text,In 2018 Agent Peter Strzok Was Fired From This Organization For Sending Politically Charged Texts,The Fbi
6287,1,5,5,17,Text,"In 2008 A Surgeon In Africa With Medecins Sans Frontieres, This Organization, Saved A Life Using Instructions Texted From Britain",Doctors Without Borders
6287,1,6,1,18,Books,"Here At 'Jeopardy!', A Toc Is A Tournament Of Champions; In A Book, It's One Of These",A Table Of Contents
6287,1,6,2,24,Books,"To Make It Easy To Add Pages Late In The Process, The Intro Pages Of A Book Usually Get These, Not Arabic Ones Like The Text",Roman Numerals
6287,1,6,3,25,Books,It's The Term For An Illustration Facing A Book's Title Page,A Frontispiece
6287,1,6,4,26,Books,This Part Of Many A Scholarly Book Is From The Greek For 'Book Writing',A Bibliography
6287,1,6,5,27,Books,"On The Back Of Every Book There's A Code; On The One Here, The 0 Denotes The Book Is From An English-Language Country, & The Number Here Stands For The Publisher; The Whole Series Is Called An Isbn, This Type Of Book Number",International Standard
6287,2,1,1,46,Gritty,"The Grit Number Of This Abrasive Material Can Go Upwards Of 2,000; 200 Will Do Fine For Some Home Projects",Sandpaper
6287,2,1,2,47,Gritty,Bacterial Conjunctivitis In This Organ Begins With Feelings Of Discomfort & Grittiness,The Eye
6287,2,1,3,48,Gritty,"When A Mollusk Gets A Bit Of Grit Inside, It Covers The Bit With This Substance",Mother-Of-Pearl
6287,2,1,4,49,Gritty,The Anjou Type Of This Fruit Has Gritty Flesh & Doesn't Change Color As It Ripens,A Pear
6287,2,1,5,50,Gritty,'Mule Variations' Won A Folk Album Grammy For This Gravel-Voiced Singer Who Also Acted In 'The Ballad Of Buster Scruggs',Tom Waits
6287,2,2,1,41,European History,Kitchen Ovens Left Unattended By King Charles II's Bakers May Have Led To This 1666 Disaster,The Great London Fire
6287,2,2,2,42,European History,"This Tribunal Targeting Heretics Reached A Peak Under Torquemada In The 1490s With About 2,000 Burned At The Stake",The Inquisition
6287,2,2,3,43,European History,"Drink Up, Mes Amis! In 1814 This Dynasty Returned To Power In France",The Bourbons
6287,2,2,4,44,European History,This Extreme Right-Wing Ideology Big In 1930s & '40s Europe Gets Its Name From A Roman Bundle Of Wooden Rods,Fascism
6287,2,2,5,45,European History,6th Century Byzantine Emperor Justinian Defeated These Eastern Goths In Italy,Ostrogoths
6287,2,3,1,36,'New' Entertainment,Jess Day Was The Title Character On This Fox Sitcom,New Girl
6287,2,3,2,37,'New' Entertainment,In 2011 This Carolina Panther Became The First Rookie To Pass For 400 Yards In His Nfl Debut,Cam Newton
6287,2,3,3,38,'New' Entertainment,An April 1981 Theatrical Rerelease Added This 3-Word Subtitle To The Opening Crawl,A New Hope
6287,2,3,4,39,'New' Entertainment,"Ryan Eggold Stars As Superdoc Max Goodwin, Reforming The Title Hospital In The Big Apple, On This Nbc Drama",New Amsterdam
6287,2,3,5,40,'New' Entertainment,"Wesley Snipes Won An Naacp Image Award For His Role As A Drug Lord In This 1991 Movie, Opposite Ice T As An Undercover Cop",New Jack City
6287,2,4,1,31,People On The Map,"Port Said On The Suez Canal Is Named For Muhammad Said Pasha, The Khedive Of This Country",Egypt
6287,2,4,2,32,People On The Map,What's Now The Iraqi Town Of Sadr City Was Previously Named For This Tyrant,Saddam Hussein
6287,2,4,3,33,People On The Map,This Country's Beautiful Island Of Santorini Gets Its Name From The Martyr Saint Irene,Greece
6287,2,4,4,34,People On The Map,The Karen Neighborhood Of Nairobi Was Once The Home Of This Author,"Isak Dinesen, Or Karen Blixen"
6287,2,4,5,35,People On The Map,"Bolivia & This City, Its Capital, Are Both Named For Men Known As Liberators",Sucre
6287,2,5,1,56,Bible Translation,"Many Version Of The Bible Use The Word 'Murder' In The 10 Commandments, But The King James Version Uses This Shorter Verb",Kill
6287,2,5,2,57,Bible Translation,ST. Jerome Translated Much Of The Bible Into This Language For The Vulgate,Latin
6287,2,5,3,58,Bible Translation,John Wycliffe Had This Brother Sell His Birthright To Jacob For Bread And Pottage; In Other Versions It's Lentil Stew,Esau
6287,2,5,4,59,Bible Translation,"Many Translations Use This 4-Letter Word, As In Seek God 'With All Thy Heart And All Thy' This; Robert Alter Uses 'Being'",Soul
6287,2,5,5,60,Bible Translation,The Message Bible Brings 'A Prize-Winning Heifer' To The Prodigal Son's Feast Instead Of This Familiar Phrase,A Fatted Calf
6287,2,6,1,51,Add A Vowel,A Body Of Water Smaller Than A Lake Adds A Vowel To Become A Unit Of Weight,A Pond And A Pound
6287,2,6,2,52,Add A Vowel,A Broad Smile Welcomes A Vowel & Turns Into A Seed Of Wheat,Grin And Grain
6287,2,6,3,53,Add A Vowel,A Daily Meal Eats Up A Vowel To Start A New Venture,Lunch And Launch
6287,2,6,4,54,Add A Vowel,One Of The 4 Divisions In A Card Deck Antes Up A Vowel To Be A Hotel Room Upgrade,Suit And Suite
6287,2,6,5,55,Add A Vowel,To Fuse Metal Using Heat Fires Up A Vowel To Emerge As A Word Meaning To Exercise Power,Weld And Wield
6287,3,1,1,61,20th Century Bestselling Authors,"He Once Said, 'In All Of Us There Is A Hunger, Marrow-Deep, To Know Our HeritagE...Who We Are And Where We Have Come From'",Alex Haley
6289,1,1,1,30,A Degree In Literature,''M.D.' Means That' This Character 'Was A Proper Doctor And Knew A Whole Lot'--Including Animal Language,DR. Doolittle
6289,1,1,2,23,A Degree In Literature,"Preacher Elmer Gantry Earns His B.D., Or Bachelor Of This, A Quality He Lacks",Divinity
6289,1,1,3,15,A Degree In Literature,"The Title Of The Novel 'The Paper Chase', Made Into A Movie & Tv Series, Refers To A Diploma From This Harvard Institution",Harvard Law School
6289,1,1,4,14,A Degree In Literature,Mary Mccarthy Graduated From This Women's School In New York State In 1933 & Wrote 'The Group' About Women Who Did Too,Vassar
6289,1,1,5,5,A Degree In Literature,"In This Author's 'Brideshead Revisited', A Father Says Of His Son's UniV. Degree, 'No Use To ME. Not Much Use To You Either'",Evelyn Waugh
6289,1,2,1,22,"Murphy, Brown","California's 39th Governor, From 2011 To 2019, He Was Also The 34th",Jerry Brown
6289,1,2,2,21,"Murphy, Brown",In 'Dreamgirls' This Funnyman Showed Off His Musical Side Playing Soul Singer James 'Thunder' Early,Eddie Murphy
6289,1,2,3,20,"Murphy, Brown","Abraham Lincoln Called This Man's Efforts At Harpers Ferry 'Peculiar', Ending 'In Little Else Than His Own Execution'",John Brown
6289,1,2,4,13,"Murphy, Brown",He's A Creator Of 'Glee' & 'American Horror Story',Ryan Murphy
6289,1,2,5,4,"Murphy, Brown",Among The Items She Lost On The Titanic Were Crates Of Ancient Artifacts That She Had Acquired For The Denver Museum,Molly Brown
6289,1,3,1,12,Let's Go To That Sports Thing,"Rodeo Is Featured At The Calgary This, A Term For A Frenzied Rush Of Cattle, & That's No Bull",A Stampede
6289,1,3,2,25,Let's Go To That Sports Thing,A Long-Distance Public Road Race As Well As A Baseball Term For Scoring A Bunch Of Runs To Make Up A Deficit,A Rally
6289,1,3,3,18,Let's Go To That Sports Thing,"The 2019 Fis Alpine World Ski Championships Included (Probably) The Last Race For This All-Time Great, A Bronze In Downhill",Lindsey Vonn
